,SNID,filename,File_key,Date,Telescope,Instrument,Filter,CD1_1,CD1_2,CD2_1,CD2_2,RA_SN,Dec_SN,filenameshort,Galaxy_Key,RA_Galaxy,Dec_Galaxy,Position_Angle,Major_Axis,Minor_Axis,Kron_Radius,Mag,Mag_Error,Flux,Flux_Error,CXX,CXY,CYY,a_pixels,b_pixels,theta_deg,alpha_deg,PA_deg,theta_rad,pixscale,a_arcsec,b_arcsec
51,carter,/astro/armin/bhoomika/pantheon_data_folder/carter/mastDownload/HLA/hst_12461_d1_wfc3_ir_f125w/hst_12461_d1_wfc3_ir_f125w_drz.fits,hst_12461_d1_wfc3_ir_f125w_drz,2017-09-10,HST,WFC3,F125W,-2.5e-05,-6.0937627146627e-35,3.76158192263132e-37,2.50000000000009e-05,,,hst_12461_d1_wfc3_ir_f125w_drz.fits,,,,,,,,,,,,,,,,,,1.396587539617374e-28,,,0.09000000000000162,,
52,carter,/astro/armin/bhoomika/pantheon_data_folder/carter/mastDownload/HLA/hst_12461_d4_wfc3_ir_f125w/hst_12461_d4_wfc3_ir_f125w_drz.fits,hst_12461_d4_wfc3_ir_f125w_drz,2017-09-09,HST,WFC3,F125W,-2.4999999999999e-05,0.0,0.0,2.49999999999999e-05,,,hst_12461_d4_wfc3_ir_f125w_drz.fits,,,,,,,,,,,,,,,,,,-0.0,,,0.08999999999999801,,
53,SCP05D6,/astro/armin/bhoomika/pantheon_data_folder/SCP05D6/mastDownload/HST/hst_10496_o8_acs_wfc_f775w_j9epo8/hst_10496_o8_acs_wfc_f775w_j9epo8_drc.fits,hst_10496_o8_acs_wfc_f775w_j9epo8_drc,2024-11-07,HST,ACS,F775W,-1.3888888888888e-05,-3.1055179258803e-23,-1.3859312645266e-22,1.38888888888888e-05,,,hst_10496_o8_acs_wfc_f775w_j9epo8_drc.fits,,,,,,,,,,,,,,,,,,1.2811181065571775e-16,,,0.04999999999999824,,
54,SCP05D6,/astro/armin/bhoomika/pantheon_data_folder/SCP05D6/mastDownload/HST/hst_10496_o7_acs_wfc_f775w_j9epo7/hst_10496_o7_acs_wfc_f775w_j9epo7_drc.fits,hst_10496_o7_acs_wfc_f775w_j9epo7_drc,2024-11-05,HST,ACS,F775W,-1.3888888888888e-05,9.3155445997595e-23,-1.5583996584599e-22,1.38888888888888e-05,,,hst_10496_o7_acs_wfc_f775w_j9epo7_drc.fits,,,,,,,,,,,,,,,,,,-3.842938003911181e-16,,,0.04999999999999824,,
55,SCP05D6,/astro/armin/bhoomika/pantheon_data_folder/SCP05D6/mastDownload/HST/hst_10496_o6_acs_wfc_f775w_j9epo6/hst_10496_o6_acs_wfc_f775w_j9epo6_drc.fits,hst_10496_o6_acs_wfc_f775w_j9epo6_drc,2024-11-05,HST,ACS,F775W,-1.3888888888888e-05,9.92541265029788e-23,-1.0062865974907e-22,1.38888888888888e-05,,,hst_10496_o6_acs_wfc_f775w_j9epo6_drc.fits,,,,,,,,,,,,,,,,,,-4.0945266344723695e-16,,,0.04999999999999824,,
56,SCP05D6,/astro/armin/bhoomika/pantheon_data_folder/SCP05D6/mastDownload/HST/hst_10496_o5_acs_wfc_f775w_j9epo5/hst_10496_o5_acs_wfc_f775w_j9epo5_drc.fits,hst_10496_o5_acs_wfc_f775w_j9epo5_drc,2024-11-04,HST,ACS,F775W,-1.3888888888888e-05,-2.4194631429869e-22,2.48181027579078e-22,1.38888888888888e-05,,,hst_10496_o5_acs_wfc_f775w_j9epo5_drc.fits,,,,,,,,,,,,,,,,,,9.98100192820374e-16,,,0.04999999999999824,,
57,SCP05D6,/astro/armin/bhoomika/pantheon_data_folder/SCP05D6/mastDownload/HST/hst_10496_o4_acs_wfc_f775w_j9epo4/hst_10496_o4_acs_wfc_f775w_j9epo4_drc.fits,hst_10496_o4_acs_wfc_f775w_j9epo4_drc,2024-11-02,HST,ACS,F775W,-1.3888888888888e-05,-5.2846985739395e-23,5.10703632809033e-24,1.38888888888888e-05,,,hst_10496_o4_acs_wfc_f775w_j9epo4_drc.fits,,,,,,,,,,,,,,,,,,2.180094654855889e-16,,,0.04999999999999824,,
58,2010ae,/astro/armin/bhoomika/pantheon_data_folder/2010ae/mastDownload/HST/hst_12999_03_acs_wfc_f625w_jc2l03/hst_12999_03_acs_wfc_f625w_jc2l03_drc.fits,hst_12999_03_acs_wfc_f625w_jc2l03_drc,2024-11-05,HST,ACS,F625W,-1.3888888888888e-05,1.1678907535624698e-22,-2.1922138689209e-22,1.38888888888888e-05,,,hst_12999_03_acs_wfc_f625w_jc2l03_drc.fits,,,,,,,,,,,,,,,,,,-4.817895200026794e-16,,,0.04999999999999824,,
59,04D2fp,/astro/armin/bhoomika/pantheon_data_folder/04D2fp/mastDownload/HST/hst_13657_09_wfc3_ir_f160w_icor09/hst_13657_09_wfc3_ir_f160w_icor09_drz.fits,hst_13657_09_wfc3_ir_f160w_icor09_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-1.9122493382879e-23,5.96675913891715e-22,3.56250007947285e-05,,,hst_13657_09_wfc3_ir_f160w_icor09_drz.fits,,,,,,,,,,,,,,,,,,3.0754754811624725e-17,,,0.1282500028610217,,
60,04D2fp,/astro/armin/bhoomika/pantheon_data_folder/04D2fp/mastDownload/HST/hst_12190_13_wfc3_ir_f140w_ibl013/hst_12190_13_wfc3_ir_f140w_ibl013_drz.fits,hst_12190_13_wfc3_ir_f140w_ibl013_drz,2024-11-09,HST,WFC3,F140W,-3.5625000794728e-05,-1.2608213163044001e-21,-3.2564130314391003e-22,3.56250007947285e-05,,,hst_12190_13_wfc3_ir_f140w_ibl013_drz.fits,,,,,,,,,,,,,,,,,,2.0277821342550144e-15,,,0.1282500028610217,,
61,04D2fp,/astro/armin/bhoomika/pantheon_data_folder/04D2fp/mastDownload/HST/hst_16684_63_wfc3_ir_f160w_ienn63/hst_16684_63_wfc3_ir_f160w_ienn63_drz.fits,hst_16684_63_wfc3_ir_f160w_ienn63_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,5.26204284044066e-22,-3.9782257767265e-22,3.56250007947286e-05,,,hst_16684_63_wfc3_ir_f160w_ienn63_drz.fits,,,,,,,,,,,,,,,,,,-8.462956902414809e-16,,,0.1282500028610219,,
62,04D2fp,/astro/armin/bhoomika/pantheon_data_folder/04D2fp/mastDownload/HST/hst_16684_15_wfc3_ir_f160w_ienn15/hst_16684_15_wfc3_ir_f160w_ienn15_drz.fits,hst_16684_15_wfc3_ir_f160w_ienn15_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-7.611371770296302e-22,8.29485373424853e-22,3.56250007947286e-05,,,hst_16684_15_wfc3_ir_f160w_ienn15_drz.fits,,,,,,,,,,,,,,,,,,1.2241388603913385e-15,,,0.1282500028610219,,
63,04D2fp,/astro/armin/bhoomika/pantheon_data_folder/04D2fp/mastDownload/HST/hst_16684_65_wfc3_ir_f160w_ienn65/hst_16684_65_wfc3_ir_f160w_ienn65_drz.fits,hst_16684_65_wfc3_ir_f160w_ienn65_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,2.96922022381002e-22,-3.1361791650651e-22,3.56250007947285e-05,,,hst_16684_65_wfc3_ir_f160w_ienn65_drz.fits,,,,,,,,,,,,,,,,,,-4.775404448394494e-16,,,0.1282500028610217,,
64,04D2fp,/astro/armin/bhoomika/pantheon_data_folder/04D2fp/mastDownload/HST/hst_14114_46_wfc3_ir_f160w_icxe46/hst_14114_46_wfc3_ir_f160w_icxe46_drz.fits,hst_14114_46_wfc3_ir_f160w_icxe46_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-9.4039527719026e-22,-2.0489333864643e-21,3.56250007947285e-05,,,hst_14114_46_wfc3_ir_f160w_icxe46_drz.fits,,,,,,,,,,,,,,,,,,1.5124401194402191e-15,,,0.1282500028610217,,
65,04D2fp,/astro/armin/bhoomika/pantheon_data_folder/04D2fp/mastDownload/HST/hst_16259_9w_wfc3_ir_f160w_iedw9w/hst_16259_9w_wfc3_ir_f160w_iedw9w_drz.fits,hst_16259_9w_wfc3_ir_f160w_iedw9w_drz,2024-01-12,HST,WFC3,F160W,-3.5625000794728e-05,1.6940658945086001e-21,1.6940658945086001e-21,3.56250007947285e-05,,,hst_16259_9w_wfc3_ir_f160w_iedw9w_drz.fits,,,,,,,,,,,,,,,,,,-2.724570492830976e-15,,,0.1282500028610217,,
66,04D2fp,/astro/armin/bhoomika/pantheon_data_folder/04D2fp/mastDownload/HST/hst_12190_15_wfc3_ir_f140w_ibl015/hst_12190_15_wfc3_ir_f140w_ibl015_drz.fits,hst_12190_15_wfc3_ir_f140w_ibl015_drz,2024-11-09,HST,WFC3,F140W,-3.5625000794728e-05,-3.4001035465772003e-22,2.2015373595714e-22,3.56250007947285e-05,,,hst_12190_15_wfc3_ir_f140w_ibl015_drz.fits,,,,,,,,,,,,,,,,,,5.468395193837109e-16,,,0.1282500028610217,,
67,04D2fp,/astro/armin/bhoomika/pantheon_data_folder/04D2fp/mastDownload/HST/hst_16259_9t_wfc3_ir_f160w_iedw9t/hst_16259_9t_wfc3_ir_f160w_iedw9t_drz.fits,hst_16259_9t_wfc3_ir_f160w_iedw9t_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-1.0565029130152001e-21,-1.2944698700570001e-21,3.56250007947286e-05,,,hst_16259_9t_wfc3_ir_f160w_iedw9t_drz.fits,,,,,,,,,,,,,,,,,,1.6991763258572374e-15,,,0.1282500028610219,,
68,04D2fp,/astro/armin/bhoomika/pantheon_data_folder/04D2fp/mastDownload/HST/hst_12578_08_wfc3_ir_f160w_ibra08/hst_12578_08_wfc3_ir_f160w_ibra08_drz.fits,hst_12578_08_wfc3_ir_f160w_ibra08_drz,2024-11-08,HST,WFC3,F160W,-3.5625000794728e-05,-8.2407752385335e-22,-2.5448558195103e-22,3.56250007947285e-05,,,hst_12578_08_wfc3_ir_f160w_ibra08_drz.fits,,,,,,,,,,,,,,,,,,1.3253659804935372e-15,,,0.1282500028610217,,
69,04D2fp,/astro/armin/bhoomika/pantheon_data_folder/04D2fp/mastDownload/HST/hst_16259_9v_wfc3_ir_f160w_iedw9v/hst_16259_9v_wfc3_ir_f160w_iedw9v_drz.fits,hst_16259_9v_wfc3_ir_f160w_iedw9v_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,1.63924221775404e-21,8.93776611979839e-22,3.56250007947286e-05,,,hst_16259_9v_wfc3_ir_f160w_iedw9v_drz.fits,,,,,,,,,,,,,,,,,,-2.6363974338737157e-15,,,0.1282500028610219,,
70,04D2fp,/astro/armin/bhoomika/pantheon_data_folder/04D2fp/mastDownload/HST/hst_16684_08_wfc3_ir_f160w_ienn08/hst_16684_08_wfc3_ir_f160w_ienn08_drz.fits,hst_16684_08_wfc3_ir_f160w_ienn08_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,6.28644019035358e-22,-1.9360074416185e-22,3.56250007947286e-05,,,hst_16684_08_wfc3_ir_f160w_ienn08_drz.fits,,,,,,,,,,,,,,,,,,-1.0110497769363543e-15,,,0.1282500028610219,,
71,04D2fp,/astro/armin/bhoomika/pantheon_data_folder/04D2fp/mastDownload/HST/hst_13868_24_wfc3_ir_f160w_icp924/hst_13868_24_wfc3_ir_f160w_icp924_drz.fits,hst_13868_24_wfc3_ir_f160w_icp924_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-6.7543791252982e-22,1.4310662918201101e-21,3.56250007947285e-05,,,hst_13868_24_wfc3_ir_f160w_icp924_drz.fits,,,,,,,,,,,,,,,,,,1.0863085150249773e-15,,,0.1282500028610217,,
72,04D2fp,/astro/armin/bhoomika/pantheon_data_folder/04D2fp/mastDownload/HST/hst_13641_09_wfc3_ir_f160w_icow09/hst_13641_09_wfc3_ir_f160w_icow09_drz.fits,hst_13641_09_wfc3_ir_f160w_icow09_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,5.00676652304763e-22,-1.4343275788838998e-23,3.56250007947285e-05,,,hst_13641_09_wfc3_ir_f160w_icow09_drz.fits,,,,,,,,,,,,,,,,,,-8.052395350976863e-16,,,0.1282500028610217,,
73,04D2fp,/astro/armin/bhoomika/pantheon_data_folder/04D2fp/mastDownload/HST/hst_16684_05_wfc3_ir_f160w_ienn05/hst_16684_05_wfc3_ir_f160w_ienn05_drz.fits,hst_16684_05_wfc3_ir_f160w_ienn05_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,5.31022846418087e-22,-2.6841505389669e-22,3.56250007947286e-05,,,hst_16684_05_wfc3_ir_f160w_ienn05_drz.fits,,,,,,,,,,,,,,,,,,-8.540453963802327e-16,,,0.1282500028610219,,
74,04D2fp,/astro/armin/bhoomika/pantheon_data_folder/04D2fp/mastDownload/HST/hst_14721_05_wfc3_ir_f160w_id6p05/hst_14721_05_wfc3_ir_f160w_id6p05_drz.fits,hst_14721_05_wfc3_ir_f160w_id6p05_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-2.7730759462003003e-22,-4.323783655331e-22,3.56250007947285e-05,,,hst_14721_05_wfc3_ir_f160w_id6p05_drz.fits,,,,,,,,,,,,,,,,,,4.459945107146078e-16,,,0.1282500028610217,,
75,04D2fp,/astro/armin/bhoomika/pantheon_data_folder/04D2fp/mastDownload/HST/hst_16684_16_wfc3_ir_f160w_ienn16/hst_16684_16_wfc3_ir_f160w_ienn16_drz.fits,hst_16684_16_wfc3_ir_f160w_ienn16_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,9.21047808316483e-22,1.6451905646179601e-21,3.56250007947286e-05,,,hst_16684_16_wfc3_ir_f160w_ienn16_drz.fits,,,,,,,,,,,,,,,,,,-1.4813235359735785e-15,,,0.1282500028610219,,
76,04D2fp,/astro/armin/bhoomika/pantheon_data_folder/04D2fp/mastDownload/HST/hst_13641_01_wfc3_ir_f160w_icow01/hst_13641_01_wfc3_ir_f160w_icow01_drz.fits,hst_13641_01_wfc3_ir_f160w_icow01_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-7.4850496582022e-22,-2.210196436867e-23,3.56250007947285e-05,,,hst_13641_01_wfc3_ir_f160w_icow01_drz.fits,,,,,,,,,,,,,,,,,,1.2038224429296995e-15,,,0.1282500028610217,,
77,04D2fp,/astro/armin/bhoomika/pantheon_data_folder/04D2fp/mastDownload/HST/hst_16684_13_wfc3_ir_f160w_ienn13/hst_16684_13_wfc3_ir_f160w_ienn13_drz.fits,hst_16684_13_wfc3_ir_f160w_ienn13_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-1.0366728555226e-21,-9.3682039239783e-22,3.56250007947286e-05,,,hst_16684_13_wfc3_ir_f160w_ienn13_drz.fits,,,,,,,,,,,,,,,,,,1.6672835938858212e-15,,,0.1282500028610219,,
78,04D2fp,/astro/armin/bhoomika/pantheon_data_folder/04D2fp/mastDownload/HST/hst_16259_9s_wfc3_ir_f160w_iedw9s/hst_16259_9s_wfc3_ir_f160w_iedw9s_drz.fits,hst_16259_9s_wfc3_ir_f160w_iedw9s_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,2.02025072212105e-22,-7.945047937356802e-22,3.56250007947286e-05,,,hst_16259_9s_wfc3_ir_f160w_iedw9s_drz.fits,,,,,,,,,,,,,,,,,,-3.249174381854911e-16,,,0.1282500028610219,,
79,04D2fp,/astro/armin/bhoomika/pantheon_data_folder/04D2fp/mastDownload/HST/hst_13641_07_wfc3_ir_f160w_icow07/hst_13641_07_wfc3_ir_f160w_icow07_drz.fits,hst_13641_07_wfc3_ir_f160w_icow07_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,7.64651803764396e-22,5.41686084787335e-22,3.56250007947285e-05,,,hst_13641_07_wfc3_ir_f160w_icow07_drz.fits,,,,,,,,,,,,,,,,,,-1.2297914435204272e-15,,,0.1282500028610217,,
80,04D2fp,/astro/armin/bhoomika/pantheon_data_folder/04D2fp/mastDownload/HST/hst_15115_17_wfc3_ir_f140w_idnl17/hst_15115_17_wfc3_ir_f140w_idnl17_drz.fits,hst_15115_17_wfc3_ir_f140w_idnl17_drz,2024-11-09,HST,WFC3,F140W,-3.5625000794728e-05,1.08184800350422e-21,1.39389089497337e-21,3.56250007947285e-05,,,hst_15115_17_wfc3_ir_f140w_idnl17_drz.fits,,,,,,,,,,,,,,,,,,-1.7399388994432863e-15,,,0.1282500028610217,,
81,04D2fp,/astro/armin/bhoomika/pantheon_data_folder/04D2fp/mastDownload/HST/hst_13868_22_wfc3_ir_f160w_icp922/hst_13868_22_wfc3_ir_f160w_icp922_drz.fits,hst_13868_22_wfc3_ir_f160w_icp922_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,4.937039150327929e-22,6.22978369666767e-22,3.56250007947285e-05,,,hst_13868_22_wfc3_ir_f160w_icp922_drz.fits,,,,,,,,,,,,,,,,,,-7.94025263983998e-16,,,0.1282500028610217,,
82,04D2fp,/astro/armin/bhoomika/pantheon_data_folder/04D2fp/mastDownload/HST/hst_16684_06_wfc3_ir_f160w_ienn06/hst_16684_06_wfc3_ir_f160w_ienn06_drz.fits,hst_16684_06_wfc3_ir_f160w_ienn06_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,5.80116796247034e-23,4.576642335916319e-22,3.56250007947286e-05,,,hst_16684_06_wfc3_ir_f160w_ienn06_drz.fits,,,,,,,,,,,,,,,,,,-9.330033209297218e-17,,,0.1282500028610219,,
83,04D2fp,/astro/armin/bhoomika/pantheon_data_folder/04D2fp/mastDownload/HST/hst_17226_08_wfc3_ir_f160w_iey008/hst_17226_08_wfc3_ir_f160w_iey008_drz.fits,hst_17226_08_wfc3_ir_f160w_iey008_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-1.3371514446750001e-21,-1.0270121835464e-21,3.56250007947286e-05,,,hst_17226_08_wfc3_ir_f160w_iey008_drz.fits,,,,,,,,,,,,,,,,,,2.150544074122089e-15,,,0.1282500028610219,,
84,04D2fp,/astro/armin/bhoomika/pantheon_data_folder/04D2fp/mastDownload/HST/hst_14721_04_wfc3_ir_f160w_id6p04/hst_14721_04_wfc3_ir_f160w_id6p04_drz.fits,hst_14721_04_wfc3_ir_f160w_id6p04_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-7.8461883448157e-22,5.15771810063034e-22,3.56250007947285e-05,,,hst_14721_04_wfc3_ir_f160w_id6p04_drz.fits,,,,,,,,,,,,,,,,,,1.2619044698777885e-15,,,0.1282500028610217,,
85,04D2fp,/astro/armin/bhoomika/pantheon_data_folder/04D2fp/mastDownload/HST/hst_13868_21_wfc3_ir_f160w_icp921/hst_13868_21_wfc3_ir_f160w_icp921_drz.fits,hst_13868_21_wfc3_ir_f160w_icp921_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-1.4440176561824003e-21,-1.7021961189138002e-21,3.56250007947285e-05,,,hst_13868_21_wfc3_ir_f160w_icp921_drz.fits,,,,,,,,,,,,,,,,,,2.3224172742718184e-15,,,0.1282500028610217,,
86,04D2fp,/astro/armin/bhoomika/pantheon_data_folder/04D2fp/mastDownload/HST/hst_12578_10_wfc3_ir_f160w_ibra10/hst_12578_10_wfc3_ir_f160w_ibra10_drz.fits,hst_12578_10_wfc3_ir_f160w_ibra10_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-7.9266983479865e-22,1.78032356375988e-22,3.56250007947285e-05,,,hst_12578_10_wfc3_ir_f160w_ibra10_drz.fits,,,,,,,,,,,,,,,,,,1.274852914193204e-15,,,0.1282500028610217,,
87,04D2fp,/astro/armin/bhoomika/pantheon_data_folder/04D2fp/mastDownload/HST/hst_16684_09_wfc3_ir_f160w_ienn09/hst_16684_09_wfc3_ir_f160w_ienn09_drz.fits,hst_16684_09_wfc3_ir_f160w_ienn09_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-1.1685152454749001e-21,-9.2905445975944e-22,3.56250007947286e-05,,,hst_16684_09_wfc3_ir_f160w_ienn09_drz.fits,,,,,,,,,,,,,,,,,,1.8793260454414312e-15,,,0.1282500028610219,,
88,04D2fp,/astro/armin/bhoomika/pantheon_data_folder/04D2fp/mastDownload/HST/hst_15229_02_wfc3_ir_f160w_idk102/hst_15229_02_wfc3_ir_f160w_idk102_drz.fits,hst_15229_02_wfc3_ir_f160w_idk102_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-1.4178786097449001e-21,-1.3185226405077e-21,3.56250007947285e-05,,,hst_15229_02_wfc3_ir_f160w_idk102_drz.fits,,,,,,,,,,,,,,,,,,2.2803777793116713e-15,,,0.1282500028610217,,
89,04D2fp,/astro/armin/bhoomika/pantheon_data_folder/04D2fp/mastDownload/HST/hst_16684_14_wfc3_ir_f160w_ienn14/hst_16684_14_wfc3_ir_f160w_ienn14_drz.fits,hst_16684_14_wfc3_ir_f160w_ienn14_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-2.5233310062953e-21,-9.4334024847116e-22,3.56250007947286e-05,,,hst_16684_14_wfc3_ir_f160w_ienn14_drz.fits,,,,,,,,,,,,,,,,,,4.058279684210209e-15,,,0.1282500028610219,,
90,04D2fp,/astro/armin/bhoomika/pantheon_data_folder/04D2fp/mastDownload/HST/hst_16684_17_wfc3_ir_f160w_ienn17/hst_16684_17_wfc3_ir_f160w_ienn17_drz.fits,hst_16684_17_wfc3_ir_f160w_ienn17_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,6.021822243859329e-22,5.895712830673279e-22,3.56250007947286e-05,,,hst_16684_17_wfc3_ir_f160w_ienn17_drz.fits,,,,,,,,,,,,,,,,,,-9.684912052049465e-16,,,0.1282500028610219,,
91,04D2fp,/astro/armin/bhoomika/pantheon_data_folder/04D2fp/mastDownload/HST/hst_13657_19_wfc3_ir_f160w_icor19/hst_13657_19_wfc3_ir_f160w_icor19_drz.fits,hst_13657_19_wfc3_ir_f160w_icor19_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-2.8320028705494e-21,-2.7326335165108e-21,3.56250007947285e-05,,,hst_13657_19_wfc3_ir_f160w_icor19_drz.fits,,,,,,,,,,,,,,,,,,4.554717429660376e-15,,,0.1282500028610217,,
92,04D2fp,/astro/armin/bhoomika/pantheon_data_folder/04D2fp/mastDownload/HST/hst_12167_03_wfc3_ir_f160w_ibhg03/hst_12167_03_wfc3_ir_f160w_ibhg03_drz.fits,hst_12167_03_wfc3_ir_f160w_ibhg03_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,1.92750859296952e-21,3.4548247700382004e-21,3.56250007947285e-05,,,hst_12167_03_wfc3_ir_f160w_ibhg03_drz.fits,,,,,,,,,,,,,,,,,,-3.1000169793314057e-15,,,0.1282500028610217,,
93,04D2fp,/astro/armin/bhoomika/pantheon_data_folder/04D2fp/mastDownload/HST/hst_13793_01_wfc3_ir_f140w_iclo01/hst_13793_01_wfc3_ir_f140w_iclo01_drz.fits,hst_13793_01_wfc3_ir_f140w_iclo01_drz,2024-11-09,HST,WFC3,F140W,-3.5625000794728e-05,6.61928480848676e-22,-5.6252912853966e-22,3.56250007947285e-05,,,hst_13793_01_wfc3_ir_f140w_iclo01_drz.fits,,,,,,,,,,,,,,,,,,-1.0645812616444127e-15,,,0.1282500028610217,,
94,04D2fp,/astro/armin/bhoomika/pantheon_data_folder/04D2fp/mastDownload/HST/hst_16259_9u_wfc3_ir_f160w_iedw9u/hst_16259_9u_wfc3_ir_f160w_iedw9u_drz.fits,hst_16259_9u_wfc3_ir_f160w_iedw9u_drz,2024-01-12,HST,WFC3,F160W,-3.5625000794728e-05,0.0,0.0,3.56250007947286e-05,,,hst_16259_9u_wfc3_ir_f160w_iedw9u_drz.fits,,,,,,,,,,,,,,,,,,-0.0,,,0.1282500028610219,,
95,04D2fp,/astro/armin/bhoomika/pantheon_data_folder/04D2fp/mastDownload/HST/hst_16684_07_wfc3_ir_f160w_ienn07/hst_16684_07_wfc3_ir_f160w_ienn07_drz.fits,hst_16684_07_wfc3_ir_f160w_ienn07_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-1.0350974414912e-21,-2.0145592707007e-21,3.56250007947286e-05,,,hst_16684_07_wfc3_ir_f160w_ienn07_drz.fits,,,,,,,,,,,,,,,,,,1.6647498514866274e-15,,,0.1282500028610219,,
96,04D2fp,/astro/armin/bhoomika/pantheon_data_folder/04D2fp/mastDownload/HST/hst_16684_66_wfc3_ir_f160w_ienn66/hst_16684_66_wfc3_ir_f160w_ienn66_drz.fits,hst_16684_66_wfc3_ir_f160w_ienn66_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-1.1088573843941001e-21,-1.9068780732758e-21,3.56250007947286e-05,,,hst_16684_66_wfc3_ir_f160w_ienn66_drz.fits,,,,,,,,,,,,,,,,,,1.783378155519885e-15,,,0.1282500028610219,,
97,04D2fp,/astro/armin/bhoomika/pantheon_data_folder/04D2fp/mastDownload/HLA/hst_12167_03_wfc3_ir_f160w/hst_12167_03_wfc3_ir_f160w_drz.fits,hst_12167_03_wfc3_ir_f160w_drz,2017-09-11,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.50000000000009e-05,,,hst_12167_03_wfc3_ir_f160w_drz.fits,,,,,,,,,,,,,,,,,,-0.0,,,0.09000000000000162,,
98,2002jg,/astro/armin/bhoomika/pantheon_data_folder/2002jg/mastDownload/HST/hst_17128_a4_wfc3_ir_f140w_if1za4/hst_17128_a4_wfc3_ir_f140w_if1za4_drz.fits,hst_17128_a4_wfc3_ir_f140w_if1za4_drz,2024-11-08,HST,WFC3,F140W,-3.5625000794728e-05,-2.701266844582e-22,4.59326548415772e-22,3.56250007947285e-05,,,hst_17128_a4_wfc3_ir_f140w_if1za4_drz.fits,,,,,,,,,,,,,,,,,,4.344454346119529e-16,,,0.1282500028610217,,
99,2002jg,/astro/armin/bhoomika/pantheon_data_folder/2002jg/mastDownload/HST/hst_17410_a4_wfc3_ir_f160w_ifa3a4/hst_17410_a4_wfc3_ir_f160w_ifa3a4_drz.fits,hst_17410_a4_wfc3_ir_f160w_ifa3a4_drz,2025-06-28,HST,WFC3,F160W,-3.5625e-05,8.4703294725430015e-22,8.4703294725430015e-22,3.5625e-05,,,hst_17410_a4_wfc3_ir_f160w_ifa3a4_drz.fits,,,,,,,,,,,,,,,,,,-1.3622852768055767e-15,,,0.12825,,
100,2002jg,/astro/armin/bhoomika/pantheon_data_folder/2002jg/mastDownload/HST/hst_17128_a4_wfc3_ir_f160w_if1za4/hst_17128_a4_wfc3_ir_f160w_if1za4_drz.fits,hst_17128_a4_wfc3_ir_f160w_if1za4_drz,2024-11-08,HST,WFC3,F160W,-3.5625000794728e-05,1.41904865164968e-23,2.32377652180661e-22,3.56250007947285e-05,,,hst_17128_a4_wfc3_ir_f160w_if1za4_drz.fits,,,,,,,,,,,,,,,,,,-2.282259560687161e-17,,,0.1282500028610217,,
101,2002jg,/astro/armin/bhoomika/pantheon_data_folder/2002jg/mastDownload/HST/hst_17410_a4_wfc3_ir_f125w_ifa3a4/hst_17410_a4_wfc3_ir_f125w_ifa3a4_drz.fits,hst_17410_a4_wfc3_ir_f125w_ifa3a4_drz,2025-06-28,HST,WFC3,F125W,-3.5625e-05,-8.4703294725430015e-22,-8.4703294725430015e-22,3.5625e-05,,,hst_17410_a4_wfc3_ir_f125w_ifa3a4_drz.fits,,,,,,,,,,,,,,,,,,1.3622852768055767e-15,,,0.12825,,
